chrom	length	bases	mean	min	max
scaffold_1	8183653	374059575	45.71	0	656
scaffold_1_region	8183653	374059575	45.71	0	656
scaffold_2	7224844	327776681	45.37	0	717
scaffold_2_region	7224844	327776681	45.37	0	717
scaffold_3	5015139	226001712	45.06	0	2211
scaffold_3_region	5015139	226001712	45.06	0	2211
scaffold_4	3720388	170376778	45.80	0	590
scaffold_4_region	3720388	170376778	45.80	0	590
scaffold_5	3425647	167237438	48.82	0	1510
scaffold_5_region	3425647	167237438	48.82	0	1510
scaffold_6	106711	73025955	684.33	0	1278
scaffold_6_region	106711	73025955	684.33	0	1278
scaffold_7	80960	4882493	60.31	0	197
scaffold_7_region	80960	4882493	60.31	0	197
scaffold_8	65963	5329863	80.80	0	164
scaffold_8_region	65963	5329863	80.80	0	164
scaffold_9	64948	5342379	82.26	0	164
scaffold_9_region	64948	5342379	82.26	0	164
scaffold_10	55956	4193889	74.95	0	183
scaffold_10_region	55956	4193889	74.95	0	183
scaffold_11	48071	3207819	66.73	0	164
scaffold_11_region	48071	3207819	66.73	0	164
scaffold_12	41920	3272178	78.06	0	145
scaffold_12_region	41920	3272178	78.06	0	145
scaffold_13	36589	3048287	83.31	0	158
scaffold_13_region	36589	3048287	83.31	0	158
scaffold_14	21451	1843322	85.93	0	1300
scaffold_14_region	21451	1843322	85.93	0	1300
total	28092240	1369598369	48.75	0	2211
total_region	28092240	1369598369	48.75	0	2211
