chrom	length	bases	mean	min	max
scaffold_1	8183653	344225017	42.06	0	945
scaffold_1_region	8183653	344225017	42.06	0	945
scaffold_2	7224844	303121205	41.96	0	778
scaffold_2_region	7224844	303121205	41.96	0	778
scaffold_3	5015139	211502574	42.17	0	853
scaffold_3_region	5015139	211502574	42.17	0	853
scaffold_4	3720388	157583820	42.36	0	307
scaffold_4_region	3720388	157583820	42.36	0	307
scaffold_5	3425647	144668125	42.23	0	3661
scaffold_5_region	3425647	144668125	42.23	0	3661
scaffold_6	106711	91317424	855.75	0	1455
scaffold_6_region	106711	91317424	855.75	0	1455
scaffold_7	80960	3553861	43.90	0	75
scaffold_7_region	80960	3553861	43.90	0	75
scaffold_8	65963	3083129	46.74	0	86
scaffold_8_region	65963	3083129	46.74	0	86
scaffold_9	64948	3252594	50.08	0	88
scaffold_9_region	64948	3252594	50.08	0	88
scaffold_10	55956	2394852	42.80	0	173
scaffold_10_region	55956	2394852	42.80	0	173
scaffold_11	48071	1651649	34.36	0	147
scaffold_11_region	48071	1651649	34.36	0	147
scaffold_12	41920	1888405	45.05	0	74
scaffold_12_region	41920	1888405	45.05	0	74
scaffold_13	36589	1835208	50.16	0	80
scaffold_13_region	36589	1835208	50.16	0	80
scaffold_14	21451	848835	39.57	0	75
scaffold_14_region	21451	848835	39.57	0	75
total	28092240	1270926698	45.24	0	3661
total_region	28092240	1270926698	45.24	0	3661
