chrom	length	bases	mean	min	max
scaffold_1	8183653	367424968	44.90	0	425
scaffold_1_region	8183653	367424968	44.90	0	425
scaffold_2	7224844	324261293	44.88	0	509
scaffold_2_region	7224844	324261293	44.88	0	509
scaffold_3	5015139	224278935	44.72	0	488
scaffold_3_region	5015139	224278935	44.72	0	488
scaffold_4	3720388	169836073	45.65	0	193
scaffold_4_region	3720388	169836073	45.65	0	193
scaffold_5	3425647	156162045	45.59	0	1597
scaffold_5_region	3425647	156162045	45.59	0	1597
scaffold_6	106711	136982410	1283.68	0	2351
scaffold_6_region	106711	136982410	1283.68	0	2351
scaffold_7	80960	3767513	46.54	0	102
scaffold_7_region	80960	3767513	46.54	0	102
scaffold_8	65963	2955652	44.81	0	74
scaffold_8_region	65963	2955652	44.81	0	74
scaffold_9	64948	2990971	46.05	0	73
scaffold_9_region	64948	2990971	46.05	0	73
scaffold_10	55956	2233706	39.92	0	83
scaffold_10_region	55956	2233706	39.92	0	83
scaffold_11	48071	1544155	32.12	0	75
scaffold_11_region	48071	1544155	32.12	0	75
scaffold_12	41920	1967859	46.94	0	208
scaffold_12_region	41920	1967859	46.94	0	208
scaffold_13	36589	1849225	50.54	0	199
scaffold_13_region	36589	1849225	50.54	0	199
scaffold_14	21451	760472	35.45	0	69
scaffold_14_region	21451	760472	35.45	0	69
total	28092240	1397015277	49.73	0	2351
total_region	28092240	1397015277	49.73	0	2351
